FNA File,Organism_BS,Organism_AS,Filename_BS,Filename_AS,Assembly-name_AS,Strain_AS,Taxid_AS,BioSample_AS,BioProject_AS,Submitter_AS,Date_AS,Assembly-type_AS,Release-type_AS,Assembly-level_AS,Genome-representation_AS,Assembly-method_AS,Genome-coverage_AS,Sequencing-technology_AS,RefSeq-category_AS,GenBank-assembly-accession_AS,RefSeq-assembly-accession_AS,RefSeq-assembly-and-GenBank-assemblies-identical_AS,BioSample_BS,SampleName_BS,SRA_BS,/strain_BS,/collection-date_BS,/broad-scale-environmental-context_BS,/local-scale-environmental-context_BS,/environmental-medium_BS,/geographic-location_BS,/host_BS,/isolation-and-growth-condition_BS,/latitude-and-longitude_BS,/number-of-replicons_BS,/reference-for-biomaterial_BS,WGS-project_AS,Expected-final-version_AS,Relation-to-type-material_AS,/type-material_BS,/isolation-source_BS,/collected-by_BS,/sample-type_BS,/culture-collection_BS,/biomaterial-provider_BS,/Assembly-Method_BS,/Assembly-Name_BS,/Genome-Coverage_BS,/Sequencing-Technology_BS,/identified-by_BS,/host-disease_BS,Isolate_AS,Excluded-from-RefSeq_AS,/enviironmental-sample_BS,/metagenomic_BS,/isolate_BS,/note_BS,Single-cell-amplification_AS,/investigation-type_BS,/project-name_BS,/environmental-package_BS,/host-tissue-sampled_BS,/sample-name_BS,/estimated-size_BS,/locus_tag_prefix_BS,/altitude_BS,/temperature_BS,/Host-health_BS,/host-description_BS,/Alias_BS,/Broker-name_BS,/ENA-checklist_BS,/INSDC-center-alias_BS,/INSDC-center-name_BS,/INSDC-first-public_BS,/INSDC-last-update_BS,/INSDC-status_BS,/SRA-accession_BS,/Title_BS,/host-growth-conditions_BS,/host-life-stage_BS,/host-sex_BS,/genotype_BS,/Misc._BS,/sub-species_BS,/component-organism_BS,/substrain_BS,/subsource-note_BS,Reference-guided-assembly_AS,/finishing-strategy-(depth-of-coverage)_BS,/sop_BS,/project_type_BS,/source-material-identifiers_BS,/misc_param:-HMP-body-site_BS,/nucleic-acid-extraction_BS,/host-taxonomy-ID_BS,/assembly_BS,/misc_param:-HMP-supersite_BS,/sequencing-method_BS
SnAlvi_Occ42.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_Occ42_BS.txt,SnAlvi_Occ42_AS.txt,ASM277763v1,Occ4-2,1196083,SAMN05609472,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777635.1,GCF_002777635.1,yes,SAMN05609472,SA_Occ4-2,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05609472; Sample name: SA_Occ4-2",Occ4-2,2014,N/A,N/A,N/A,USA,Bombus occidentalis,N/A,N/A,N/A,N/A,MEIQ01,yes,N/A,N/A,N/A,Hauke Koch,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_PEB0171.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_PEB0171_BS.txt,SnAlvi_PEB0171_AS.txt,ASM277786v1,PEB0171,1196083,SAMN05661192,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Scaffold,full,Velvet v. 1.2.10,40.0x,Illumina MiSeq,N/A,GCA_002777865.1,GCF_002777865.1,yes,SAMN05661192,SA_PEB0171,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05661192; Sample name: SA_PEB0171",PEB0171,10-Sep-11,N/A,N/A,N/A,"USA: New Haven, CT",Apis mellifera,N/A,N/A,N/A,N/A,MEIV01,no,N/A,N/A,N/A,Philipp Engel,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_PEB0178.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_PEB0178_BS.txt,SnAlvi_PEB0178_AS.txt,ASM277787v1,PEB0178,1196083,SAMN05661194,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Scaffold,full,Velvet v. 1.2.10,40.0x,Illumina MiSeq,N/A,GCA_002777875.1,GCF_002777875.1,yes,SAMN05661194,SA_PEB0178,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05661194; Sample name: SA_PEB0178",PEB0178,10-Sep-11,N/A,N/A,N/A,"USA: New Haven, CT",Apis mellifera,N/A,N/A,N/A,N/A,MEIW01,no,N/A,N/A,N/A,Philipp Engel,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_Pens225.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_Pens225_BS.txt,SnAlvi_Pens225_AS.txt,ASM277732v1,Pens2-2-5,1196083,SAMN05606827,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,20.0x,Illumina MiSeq,N/A,GCA_002777325.1,GCF_002777325.1,yes,SAMN05606827,SA_Pens2-2-5,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05606827; Sample name: SA_Pens2-2-5",Pens2-2-5,2014,N/A,N/A,N/A,USA,Bombus pensylvanicus,N/A,N/A,N/A,N/A,MDUZ01,no,N/A,N/A,N/A,Hauke Koch,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_Ruf1X.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_Ruf1X_BS.txt,SnAlvi_Ruf1X_AS.txt,ASM277767v1,Ruf1-X,1196083,SAMN05609473,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777675.1,GCF_002777675.1,yes,SAMN05609473,SA_Ruf1-X,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05609473; Sample name: SA_Ruf1-X",Ruf1-X,2014,N/A,N/A,N/A,USA,Bombus rufocinctus,N/A,N/A,N/A,N/A,MEIP01,yes,N/A,N/A,N/A,Hauke Koch,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_SCGCJ21.fna,Snodgrassella alvi SCGC AB-598-J21,Snodgrassella alvi SCGC AB-598-J21 (b-proteobacteria),SnAlvi_SCGCJ21_BS.txt,SnAlvi_SCGCJ21_AS.txt,sag_b_j21_noCtrl,N/A,1385367,SAMN02314518,PRJNA224116,Yale University,7/7/14,n/a,major,Contig,full,SPAdes v. 2012-07-29,"5-10,000x",Illumina HiSeq,N/A,GCA_000722505.1,GCF_000722505.1,yes,SAMN02314518,SCGC AB-598-J21,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02314518; Sample name: SCGC AB-598-J21",N/A,30-May-11,gut microbiome,gut of honey bee,gut,"USA: West Haven, CT",Apis mellifera (Western honey bee),N/A,41.255301 N 72.99081 W,N/A,N/A,AVQL01,N/A,N/A,N/A,single cell from gut of Western honey bee,N/A,single cell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SCGC AB-598-J21,N/A,N/A,N/A,SCGC AB-598-J21,N/A,MDA,metagenome,Analysis of single-cell genomes of gut bacteria of Apis mellifera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_SCGCO02.fna,Snodgrassella alvi SCGC AB-598-O02,Snodgrassella alvi SCGC AB-598-O02 (b-proteobacteria),SnAlvi_SCGCO02_BS.txt,SnAlvi_SCGCO02_AS.txt,sag_b_o02_noCtrl,N/A,1443103,SAMN02567660,PRJNA233318,Yale University,7/14/14,na,major,Contig,full,SPAdes v. 2012-07-29,100x,Illumina HiSeq,N/A,GCA_000725195.1,GCF_000725195.1,yes,SAMN02567660,SCGC AB-598-O02,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02567660; Sample name: SCGC AB-598-O02",N/A,30-May-11,gut microbiome,gut of honey bee,gut,"USA: West Haven, CT",Apis mellifera (Western honey bee),N/A,41.255301 N 72.99081 W,N/A,N/A,JAIL01,yes,N/A,N/A,single cell from gut of Western honey bee,N/A,single cell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SCGC AB-598-O02,derived from single cell; genome length too small,N/A,N/A,SCGC AB-598-O02,N/A,MDA,metagenome,Analysis of single-cell genomes of gut bacteria of Apis mellifera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_SCGCO11.fna,Snodgrassella alvi SCGC AB-598-O11,Snodgrassella alvi SCGC AB-598-O11 (b-proteobacteria),SnAlvi_SCGCO11_BS.txt,SnAlvi_SCGCO11_AS.txt,sag_b_o11_noCtrl,N/A,1445515,SAMN02570540,PRJNA233647,Yale University,7/14/14,na,major,Contig,full,SPAdes v. 2012-07-29,100x,Illumina HiSeq,N/A,GCA_000725185.1,GCF_000725185.1,yes,SAMN02570540,SCGC AB-598-O11,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02570540; Sample name: SCGC AB-598-O11",N/A,30-May-11,gut microbiome,gut of honey bee,gut,"USA: West Haven, CT",Apis mellifera (Western honey bee),N/A,41.255301 N 72.99081 W,N/A,N/A,JAIK01,yes,N/A,N/A,single cell from gut of Western honey bee,N/A,single cell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SCGC AB-598-O11,derived from single cell; genome length too small,N/A,N/A,SCGC AB-598-O11,N/A,MDA,metagenome,Analysis of single-cell genomes of gut bacteria of Apis mellifera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_SCGCP14.fna,Snodgrassella alvi SCGC AB-598-P14,Snodgrassella alvi SCGC AB-598-P14 (b-proteobacteria),SnAlvi_SCGCP14_BS.txt,SnAlvi_SCGCP14_AS.txt,sag_b_p14_noCtrl,N/A,1443104,SAMN02567697,PRJNA233347,Yale University,7/14/14,na,major,Contig,full,SPAdes v. 2012-07-29,100x,Illumina HiSeq,N/A,GCA_000725145.1,GCF_000725145.1,yes,SAMN02567697,SCGC AB-598-P14,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02567697; Sample name: SCGC AB-598-P14",N/A,30-May-11,gut microbiome,gut of honey bee,gut,"USA: West Haven, CT",Apis mellifera (Western honey bee),N/A,41.255301 N 72.99081 W,N/A,N/A,JACG01,yes,N/A,N/A,single cell from gut of Western honey bee,N/A,single cell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SCGC AB-598-P14,derived from single cell; genome length too small,N/A,N/A,SCGC AB-598-P14,N/A,MDA,metagenome,Analysis of single-cell genomes of gut bacteria of Apis mellifera,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_Snod215.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_Snod215_BS.txt,SnAlvi_Snod215_AS.txt,ASM277734v1,Snod2-1-5,1196083,SAMN05606851,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,20.0x,Illumina MiSeq,N/A,GCA_002777345.1,GCF_002777345.1,yes,SAMN05606851,SA_Snod2-1-5,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05606851; Sample name: SA_Snod2-1-5",Snod2-1-5,2014,N/A,N/A,N/A,USA,Bombus impatiens,N/A,N/A,N/A,N/A,MDVA01,no,N/A,N/A,N/A,Hauke Koch,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_WF33.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_WF33_BS.txt,SnAlvi_WF33_AS.txt,ASM277774v1,WF3-3,1196083,SAMN05609474,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777745.1,GCF_002777745.1,yes,SAMN05609474,SA_WF3-3,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05609474; Sample name: SA_WF3-3",WF3-3,2014,N/A,N/A,N/A,USA,Bombus pensylvanicus,N/A,N/A,N/A,N/A,MEIO01,yes,N/A,N/A,N/A,Hauke Koch,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB12.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB12_BS.txt,SnAlvi_wkB12_AS.txt,SnoalvwkB12v1.0,wkB12,1196083,SAMN02677640,PRJNA239651,Yale University,5/22/14,na,major,Scaffold,full,Velvet v. 1.1.06,500.0x,Illumina,N/A,GCA_000695565.1,GCF_000695565.1,yes,SAMN02677640,Snodgrassella_alvi_wkB12,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02677640; Sample name: Snodgrassella_alvi_wkB12",wkB12,Jun-11,Bombus bimaculatus gut,bee gut,gut tissue,"USA: West Haven, CT",Bombus bimaculatus,23041637,41.26 N 72.99 W,1,23041637,JFZW01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,bacteria_archaea,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB237.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB237_BS.txt,SnAlvi_wkB237_AS.txt,ASM277777v1,wkB237,1196083,SAMN05614849,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777775.1,GCF_002777775.1,yes,SAMN05614849,SA_wkB237,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614849; Sample name: SA_wkB237",wkB237,9-Aug-14,N/A,N/A,N/A,Singapore: Hort Park,Apis andreniformis,N/A,N/A,N/A,N/A,MEIM01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB273.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB273_BS.txt,SnAlvi_wkB273_AS.txt,ASM277765v1,wkB273,1196083,SAMN05614852,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777655.1,GCF_002777655.1,yes,SAMN05614852,SA_wkB273,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614852; Sample name: SA_wkB273",wkB273,11-Aug-14,N/A,N/A,N/A,Singapore: Clementi Park,Apis florea,N/A,N/A,N/A,N/A,MEIL01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB298.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB298_BS.txt,SnAlvi_wkB298_AS.txt,ASM277785v1,wkB298,1196083,SAMN05614856,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777855.1,GCF_002777855.1,yes,SAMN05614856,SA_wkB298,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614856; Sample name: SA_wkB298",wkB298,9-Aug-14,N/A,N/A,N/A,Singapore: Hort Park,Apis cerana,N/A,N/A,N/A,N/A,MEIK01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB29.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB29_BS.txt,SnAlvi_wkB29_AS.txt,SnoalvwkB29v1.0,wkB29,1196083,SAMN02677641,PRJNA239652,Yale University,5/22/14,na,major,Scaffold,full,Velvet v. 1.1.06,500.0x,Illumina,N/A,GCA_000695545.1,GCF_000695545.1,yes,SAMN02677641,Snodgrassella_alvi_wkB29,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN02677641; Sample name: Snodgrassella_alvi_wkB29",wkB29,Jun-11,Bombus vagans gut,bee gut,gut tissue,"USA: West Haven, CT",Bombus vagans,239652,41.26 N 72.99 W,1,239652,JFZV01,yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,bacteria_archaea,N/A,missing,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB2.fna,Snodgrassella alvi wkB2,Snodgrassella alvi wkB2 (b-proteobacteria),SnAlvi_wkB2_BS.txt,SnAlvi_wkB2_AS.txt,ASM60000v1,wkB2,1196094,SAMN03081540,PRJNA167602,Yale University,3/25/14,na,major,Complete Genome,full,Velvet v. 1.1.06,N/A,Illumina,Representative Genome,GCA_000600005.1,GCF_000600005.1,yes,SAMN03081540,"Neither pattern for SampleName (""Sample name: (.*?); "" NOR ""Sample name: (.*)"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03081540; GenBank: gb|CP007446.1","Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN03081540; GenBank: gb|CP007446.1",wkB2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,assembly from type material,type strain of Snodgrassella alvi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB332.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB332_BS.txt,SnAlvi_wkB332_AS.txt,ASM277769v1,wkB332,1196083,SAMN05614859,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777695.1,GCF_002777695.1,yes,SAMN05614859,SA_wkB332,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614859; Sample name: SA_wkB332",wkB332,27-Jul-14,N/A,N/A,N/A,Malaysia: Genting,Apis mellifera,N/A,N/A,N/A,N/A,MEIJ01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB339.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB339_BS.txt,SnAlvi_wkB339_AS.txt,ASM277781v1,wkB339,1196083,SAMN05614860,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777815.1,GCF_002777815.1,yes,SAMN05614860,SA_wkB339,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614860; Sample name: SA_wkB339",wkB339,27-Jul-14,N/A,N/A,N/A,Malaysia: Genting,Apis mellifera,N/A,N/A,N/A,N/A,MEII01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
SnAlvi_wkB9.fna,Snodgrassella alvi,Snodgrassella alvi (b-proteobacteria),SnAlvi_wkB9_BS.txt,SnAlvi_wkB9_AS.txt,ASM277773v1,wkB9,1196083,SAMN05614846,PRJNA339751,University of Texas at Austin,11/16/17,na,major,Contig,full,MaSuRCA v. JAN-2016,40.0x,Illumina MiSeq,N/A,GCA_002777735.1,GCF_002777735.1,yes,SAMN05614846,SA_wkB9,"Neither pattern for SRA (""(SRS\d*)"" NOR ""SRA: .{20}"") found a match. Here is the whole line: Identifiers: BioSample: SAMN05614846; Sample name: SA_wkB9",wkB9,25-May-11,N/A,N/A,N/A,"USA: New Haven, CT",Apis mellifera,N/A,N/A,N/A,N/A,MEIN01,yes,N/A,N/A,N/A,Waldan K. Kwong,cell culture,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
